"ID","URN","dtDateCreated","txtPAN","Count_ctr","Risk_Change_Ctr","TTR_Breach","TTR_Breach_Date","CTR_Breach","CTR_Breach_Date","Date_updated","txtCurrent_Risk","txtNew_Risk","Cust_ID","Cust_Reason"
300,"8,180,723,053,411,676",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
301,"8,180,614,075,325,525",2021-07-21 00:00:00,"Yes",2,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
302,"4,210,324,085,926,303",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
303,"8,201,027,070,158,129",2021-07-21 00:00:00,"Yes",2,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
304,"8,181,009,101,623,879",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
305,"8,210,108,134,403,393",2021-07-21 00:00:00,"Yes",3,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
306,"8,201,219,110,322,951",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
307,"8,180,711,111,757,990",2021-07-21 00:00:00,"Yes",7,Y,,,Y,2021-12-16 00:00:00,2022-01-14 00:00:00,High,High,"0010c000021GySSAA0",Changed due to internal Reason
308,"8,191,031,103,425,994",2021-07-21 00:00:00,"Yes",2,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
309,"8,210,504,063,429,609",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
310,"8,210,116,110,126,243",2021-07-21 00:00:00,"Yes",2,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
311,"4,200,921,100,602,124",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
312,"8,191,024,104,949,641",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
313,"8,191,126,075,308,093",2021-07-21 00:00:00,"Yes",2,N,,,,,2021-11-10 00:00:00,Low,,,Changed due to internal Reason
314,"8,201,205,114,140,168",2021-07-21 00:00:00,"Yes",5,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
315,"5,555,550,035,785,523",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
316,"8,191,210,052,914,444",2021-07-21 00:00:00,"Yes",7,Y,,,Y,2021-12-16 00:00:00,2022-01-14 00:00:00,Low,Medium,"0013Z00001fhsTcQAI",Changed due to internal Reason
317,"8,201,130,100,717,490",2021-07-21 00:00:00,"Yes",7,Y,,,Y,2021-12-16 00:00:00,2022-01-14 00:00:00,Low,Medium,"0013Z00001n0iCSQAY",Changed due to internal Reason
318,"8,201,130,103,817,313",2021-07-21 00:00:00,"Yes",7,Y,,,Y,2021-12-16 00:00:00,2022-01-14 00:00:00,Low,Medium,"0013Z00001n0iCaQAI",Changed due to internal Reason
319,"8,200,504,105,347,985",2021-07-21 00:00:00,"Yes",4,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
320,"8,200,930,112,026,694",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
321,"8,210,419,053,444,221",2021-07-21 00:00:00,"Yes",3,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
322,"8,190,425,064,957,675",2021-07-21 00:00:00,"Yes",7,Y,,,Y,2021-12-16 00:00:00,2022-01-14 00:00:00,Low,Medium,"0010c000027atCeAAI",Changed due to internal Reason
323,"8,191,228,071,512,882",2021-07-21 00:00:00,"Yes",3,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
324,"8,191,228,071,121,155",2021-07-21 00:00:00,"Yes",3,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
325,"8,181,004,150,511,570",2021-07-21 00:00:00,"Yes",7,Y,,,Y,2021-12-16 00:00:00,2022-01-14 00:00:00,Low,Medium,"0010c000023nOztAAE",Changed due to internal Reason
326,"8,201,109,110,757,654",2021-07-21 00:00:00,"Yes",2,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
327,"8,181,031,110,155,040",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
328,"8,190,709,120,928,345",2021-07-21 00:00:00,"Yes",7,Y,,,Y,2021-12-16 00:00:00,2022-01-14 00:00:00,High,High,"0010c00002AQWPbAAP",Changed due to internal Reason
329,"8,191,126,141,726,203",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
330,"8,210,109,035,216,090",2021-07-21 00:00:00,"Yes",6,Y,,,Y,2022-01-14 00:00:00,2022-01-14 00:00:00,Low,Medium,"0013Z00001n37HYQAY",Changed due to internal Reason
331,"8,201,217,105,914,196",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
332,"8,201,113,054,347,415",2021-07-21 00:00:00,"Yes",2,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
333,"8,190,604,054,539,384",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
334,"8,181,211,102,631,188",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
335,"8,180,726,114,250,140",2021-07-21 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
336,"8,210,417,090,707,543",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
337,"8,201,121,101,427,965",2021-07-21 00:00:00,"Yes",4,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
338,"8,200,108,104,824,257",2021-07-21 00:00:00,"Yes",2,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
339,"4,201,208,081,047,829",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
340,"8,191,031,104,001,604",2021-07-21 00:00:00,"Yes",2,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
341,"8,190,828,140,355,014",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
342,"8,201,216,120,815,875",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
343,"8,200,604,125,147,322",2021-07-21 00:00:00,"Yes",7,Y,,,Y,2021-12-16 00:00:00,2022-01-14 00:00:00,Low,Medium,"0013Z00001jpRuoQAE",Changed due to internal Reason
344,"8,210,116,060,743,971",2021-07-21 00:00:00,"Yes",6,Y,,,Y,2022-01-14 00:00:00,2022-01-14 00:00:00,Low,Medium,"0013Z00001n3eqYQAQ",Changed due to internal Reason
345,"8,210,605,113,727,106",2021-07-21 00:00:00,"Yes",7,Y,,,Y,2021-12-16 00:00:00,2022-01-14 00:00:00,High,High,"0013Z00001px6CyQAI",Changed due to internal Reason
346,"8,210,209,091,456,042",2021-07-21 00:00:00,"Yes",7,Y,,,Y,2021-12-16 00:00:00,2022-01-14 00:00:00,High,High,"0013Z00001o6PhIQAU",Changed due to internal Reason
347,"8,210,109,035,220,183",2021-07-21 00:00:00,"Yes",6,Y,,,Y,2022-01-14 00:00:00,2022-01-14 00:00:00,High,High,"0013Z00001n37HXQAY",Changed due to internal Reason
348,"8,180,726,120,334,474",2021-07-21 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
349,"8,210,427,081,511,861",2021-07-21 00:00:00,"Yes",6,Y,,,Y,2022-01-14 00:00:00,2022-01-14 00:00:00,High,High,"0013Z00001pvJZjQAM",Changed due to internal Reason
350,"8,190,808,065,054,891",2021-07-21 00:00:00,"Yes",7,Y,,,Y,2021-12-16 00:00:00,2022-01-14 00:00:00,High,High,"0013Z00001canQiQAI",Changed due to internal Reason
351,"8,201,124,140,903,186",2021-07-21 00:00:00,"Yes",3,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
352,"8,190,702,043,058,928",2021-07-21 00:00:00,"No",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
353,"8,180,820,042,929,998",2021-07-21 00:00:00,"Yes",6,Y,,,Y,2022-01-14 00:00:00,2022-01-14 00:00:00,Low,Medium,"0010c000022InWTAA0",Changed due to internal Reason
354,"8,180,820,045,113,079",2021-07-21 00:00:00,"No",6,Y,,,Y,2021-12-15 00:00:00,2022-01-14 00:00:00,Low,Medium,"0010c000022InWXAA0",Changed due to internal Reason
355,"8,180,820,044,025,589",2021-07-21 00:00:00,"Yes",6,Y,,,Y,2022-01-14 00:00:00,2022-01-14 00:00:00,Low,Medium,"0010c000022InWVAA0",Changed due to internal Reason
356,"8,190,330,113,456,721",2021-07-21 00:00:00,"Yes",3,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
357,"8,190,819,114,511,583",2021-07-21 00:00:00,"Yes",3,N,,,,,2021-12-16 00:00:00,Low,,,Changed due to internal Reason
358,"8,180,804,072,244,213",2021-07-21 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
359,"8,180,804,072,913,379",2021-07-21 00:00:00,"Yes",5,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
360,"8,191,228,072,019,465",2021-07-21 00:00:00,"Yes",3,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
361,"8,191,228,065,810,243",2021-07-21 00:00:00,"Yes",3,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
362,"8,200,225,153,354,695",2021-07-21 00:00:00,"Yes",5,N,,,,,2021-12-15 00:00:00,Low,,,Changed due to internal Reason
363,"8,200,831,114,834,434",2021-07-21 00:00:00,"Yes",3,N,,,,,2022-01-14 00:00:00,Low,,,Changed due to internal Reason
364,"8,201,208,105,308,034",2021-07-21 00:00:00,"Yes",3,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
365,"8,190,129,153,759,345",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
366,"8,210,105,114,337,823",2021-07-21 00:00:00,"Yes",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
367,"8,191,005,114,801,856",2021-07-21 00:00:00,"No",1,N,,,,,2021-07-21 00:00:00,Low,,,Changed due to internal Reason
368,"8,210,413,103,719,575",2021-07-21 00:00:00,"Yes",2,N,,,,,2021-09-30 00:00:00,Low,,,Changed due to internal Reason
